Id;Label;Contribution;Weight;Weighted Degree;Eccentricity;closnesscentrality;harmonicclosnesscentrality;betweenesscentrality;eigencentrality;Degree
0;Richard Eichberg;Drehbuch/Produzent/Regie;12;192;4;0.374327;0.400779;79.776041;0.222843;25
1;Georg Alexander;Darsteller;9;113;3;0.467751;0.517786;14107.830215;0.853298;102
2;Alfred Bütow;Bauten;9;140;3;0.446228;0.492206;5575.144898;0.697357;81
3;Lothar Philipp August Mayring;Drehbuch;9;125;3;0.468276;0.514988;6967.076658;1;94
4;Philipp Lothar Othello Mayring;Drehbuch;9;125;3;0.468276;0.514988;6967.076658;1;94
5;Willi A. Herrmann;Bauten;9;138;3;0.450811;0.494804;5408.140771;0.680621;78
6;Hans Schneeberger;Kamera;8;128;4;0.449111;0.493505;8396.690876;0.666173;78
7;Karl Weber;Bauten;7;95;3;0.435509;0.479017;3786.873365;0.705906;71
8;Erich Zander;Bauten;7;95;3;0.435509;0.479017;3786.873365;0.705906;71
9;Albert Matterstock;Darsteller;6;79;4;0.443381;0.483313;4580.987089;0.641893;63
10;Reimar Kuntze;Kamera;6;83;4;0.416168;0.456335;3286.837692;0.478821;57
11;Otto Wernicke;Darsteller;6;65;4;0.439179;0.479317;4184.9835;0.601996;62
12;Robert Baberske;Kamera;6;77;3;0.424427;0.466227;3851.590912;0.504963;64
13;Robert A. Stemmle;Drehbuch/Regie;6;74;4;0.412055;0.443645;828.160682;0.362018;35
14;René Deltgen;Darsteller;6;79;4;0.446467;0.491107;9246.290255;0.650699;76
15;Wolfgang Zeller;Musik;6;83;4;0.435737;0.480516;7036.935536;0.644781;74
16;Ewald Daub;Kamera;6;101;3;0.417209;0.453837;2086.146305;0.432335;50
17;Paul Klinger;Darsteller;6;79;4;0.441503;0.483713;5723.744603;0.578943;68
18;Herbert Hübner;Darsteller;6;81;4;0.441036;0.482914;4235.246086;0.680146;67
19;Franz Schroedter;Bauten;6;84;4;0.413896;0.452538;2065.103569;0.469164;53
20;Otto Baecker;Kamera;6;84;3;0.435964;0.478617;11519.447041;0.46546;69
22;Carl Boese;Regie;5;60;4;0.431677;0.469325;5417.589045;0.467651;55
23;Herbert Windt;Musik;5;64;4;0.420151;0.460731;4464.894958;0.439121;56
24;Viktor de Kowa;Darsteller/Drehbuch;5;66;4;0.402899;0.43775;2076.771007;0.325224;43
25;Theo Lingen;Darsteller;5;75;3;0.438947;0.480416;7567.586799;0.49251;67
26;Oskar Sima;Darsteller;5;64;3;0.440803;0.478817;5385.20583;0.514505;59
27;Hilde Weissner;Darsteller;5;68;3;0.446945;0.485212;4528.644698;0.624093;62
28;Carla Rust;Darsteller;5;73;4;0.426598;0.469624;6245.233451;0.435948;66
29;Georg Witt;Produzent;5;69;4;0.426162;0.464628;2191.480317;0.473596;54
30;Paul Hörbiger;Darsteller;5;58;4;0.429897;0.468325;6246.129379;0.40428;55
31;Walter Steinbeck;Darsteller;5;68;3;0.442675;0.483213;5525.024658;0.622654;66
32;Paul Kemp;Darsteller;5;64;4;0.408623;0.445743;4092.513776;0.271783;49
33;Franz Grothe;Musik;5;67;3;0.449111;0.485811;4565.374184;0.643647;59
34;Franz Koch;Kamera;5;68;4;0.430785;0.469524;4432.041075;0.566396;56
35;Peter Kreuder Jr.;Musik;5;62;4;0.447905;0.485512;4075.158345;0.575665;59
36;Karl Puth;Kamera;5;72;4;0.428351;0.470524;4838.64647;0.543773;64
37;Paul Westermeier;Darsteller;5;66;3;0.445275;0.484213;7077.725654;0.641466;63
38;Oskar Schnirch;Kamera;5;65;4;0.428792;0.469524;5908.185194;0.464728;58
39;Harald Böhmelt;Musik;5;87;4;0.401928;0.435052;1200.272027;0.344737;39
40;Ludwig Reiber;Bauten;5;69;4;0.426162;0.464628;2191.480317;0.473596;54
41;Willi Depenau;Bauten;5;69;4;0.426162;0.464628;2191.480317;0.473596;54
42;Werner Bochmann;Musik;5;67;4;0.429897;0.470923;4875.173174;0.526101;61
43;Robert Herlth;Bauten;4;56;4;0.42486;0.460931;3276.696067;0.380629;48
44;Fritz Kirchhoff;Regie/Drehbuch;4;40;4;0.376524;0.403677;782.446802;0.216446;28
45;Hans Nielsen;Darsteller;4;58;4;0.444089;0.479916;3239.428421;0.600878;53
46;Robert A. Dietrich;Bauten;4;53;4;0.42335;0.458233;1716.346213;0.405727;44
48;Willy Fritsch;Darsteller;4;51;3;0.419306;0.453837;1200.861813;0.426553;45
49;Fritz Maurischat;Bauten;4;60;4;0.414513;0.452038;1947.724471;0.430182;50
50;Walter Wassermann;Drehbuch;4;53;4;0.422707;0.458233;1462.992835;0.481482;46
51;Fritz Kampers;Darsteller;4;50;4;0.398091;0.432754;2057.539967;0.275875;42
52;Fritz Peter Buch;Drehbuch/Regie;4;52;4;0.387546;0.414069;394.082789;0.219882;25
53;Hans Klaehr;Drehbuch;4;72;4;0.374327;0.400779;79.776041;0.222843;25
54;Willy Birgel;Darsteller;4;53;4;0.430563;0.466527;2217.524308;0.532523;49
55;Käte Haack;Darsteller;4;48;4;0.419728;0.457034;2501.731238;0.45737;46
56;Gabriel Pellon;Bauten;4;54;4;0.411852;0.449341;3268.371588;0.289661;50
57;Max Gülstorff;Darsteller;4;50;3;0.416792;0.44984;1903.054228;0.322388;41
58;Josef Sieber;Darsteller;4;51;4;0.412055;0.44964;2403.801238;0.404703;46
59;Heinrich Richter;Bauten;4;54;4;0.411852;0.449341;3268.371588;0.289661;50
60;Georg Krause;Kamera;4;59;4;0.425727;0.460931;2834.815152;0.482835;46
61;Erich Kobler;Schnitt;4;50;4;0.431231;0.466327;2971.317132;0.389794;47
62;Alexander Mügge;Bauten;4;55;4;0.414101;0.451339;3201.104746;0.379941;47
64;Franz Weihmayr;Kamera;4;48;4;0.412871;0.447642;1347.809269;0.445067;43
65;Harald Paulsen;Darsteller/Regie;4;48;4;0.413076;0.448241;2088.364096;0.404017;44
66;Erika von Thellmann;Darsteller;4;55;4;0.423565;0.459932;2343.52889;0.424661;48
67;Paul Richter;Darsteller;4;44;4;0.405642;0.441047;3377.981145;0.268699;42
69;Hansom Milde-Meißner;Musik;4;53;4;0.392102;0.426059;889.449822;0.414938;41
70;Karl Böhm;Bauten;4;55;3;0.425076;0.460831;1541.780749;0.54374;49
71;Max Mellin;Bauten;4;47;4;0.391366;0.42546;5124.023299;0.274338;43
72;Michael Jary;Musik;4;50;4;0.407824;0.442846;1323.81957;0.402554;41
73;Friedl Behn-Grund;Kamera;4;54;4;0.396765;0.432354;1682.659108;0.309743;44
74;Frits van Dongen;Darsteller;4;64;4;0.398662;0.434952;3840.639994;0.30224;45
75;Fita Benkhoff;Darsteller;4;53;4;0.419095;0.456735;2527.49888;0.462894;49
76;Maria Koppenhöfer;Darsteller;4;46;4;0.406433;0.441647;2449.149465;0.365764;43
77;Arthur Pohl;Drehbuch;4;72;4;0.374327;0.400779;79.776041;0.222843;25
78;Ella Ensink;Schnitt;4;57;4;0.406235;0.441347;1631.149983;0.349113;42
79;Carl Haacker;Bauten;4;56;4;0.397521;0.432054;1792.783117;0.280849;43
80;Olga Tschechowa;Darsteller;4;54;4;0.426598;0.460532;1905.831302;0.494634;43
81;Walter Fredersdorf;Schnitt;4;48;4;0.410433;0.444744;1472.201789;0.361819;42
82;W. Meyer-Bergelt;Kamera;4;72;4;0.374327;0.400779;79.776041;0.222843;25
83;Lotte Neumann;Drehbuch;4;53;4;0.422707;0.458233;1462.992835;0.481482;46
84;Axel Eggebrecht;Drehbuch;4;46;4;0.402899;0.438949;5074.417692;0.230435;46
85;Hans Söhnker;Darsteller;4;49;4;0.392471;0.431155;2381.310657;0.357404;46
86;Lothar Brühne;Musik;4;47;4;0.423135;0.458833;5409.395881;0.462595;47
87;Werner Bohne;Kamera;4;58;4;0.424212;0.46283;3917.149823;0.444068;54
88;Vera von Langen;Darsteller;4;55;3;0.436878;0.472622;3804.430284;0.510778;52
89;Jacob Geis;Drehbuch;4;56;3;0.419517;0.455236;1529.548978;0.509639;48
90;Günther Anders;Kamera;4;47;4;0.387907;0.420264;3097.561012;0.186333;38
91;Theodor Loos;Darsteller;4;52;3;0.434375;0.468825;3311.612667;0.444387;48
92;Brigitte Horney;Darsteller;4;56;4;0.433472;0.469524;2547.718027;0.499507;50
93;Werner Krien;Kamera;4;53;4;0.400576;0.439648;3891.373654;0.320752;49
94;Bruno Mondi;Kamera;4;57;4;0.390084;0.427558;3466.598414;0.284153;48
95;Werner Schlichting;Bauten;4;50;3;0.437107;0.471223;3265.563916;0.436572;48
96;Hilde Körber;Darsteller;4;47;4;0.414307;0.44954;2693.576714;0.367064;44
97;Erich Czerwonski;Bauten;4;55;3;0.425076;0.460831;1541.780749;0.54374;49
98;H. O. Schulze;Kamera;4;72;4;0.374327;0.400779;79.776041;0.222843;25
99;Nico Dostal;Musik;4;52;4;0.405248;0.442346;3452.500933;0.276667;44
100;Artur Günther;Bauten;4;53;4;0.42335;0.458233;1716.346213;0.405727;44
101;Felix Lützkendorf;Drehbuch;4;53;4;0.401734;0.438249;3827.390182;0.279057;47
102;Gustav Lohse;Schnitt;4;54;4;0.403874;0.436151;786.482667;0.372326;37
103;Albrecht Schoenhals;Darsteller;4;53;4;0.429454;0.465927;3203.421507;0.551294;50
104;Ruth Hellberg;Darsteller;4;51;4;0.422278;0.459333;1766.358802;0.507061;48
105;Gusti Huber;Darsteller;4;50;4;0.410635;0.445544;2844.434154;0.361493;43
106;Gustav A. Knauer;Bauten;4;55;4;0.414101;0.451339;3201.104746;0.379941;47
107;Franz R. Friedl;Musik;3;45;4;0.393211;0.428957;2761.682514;0.260752;42
108;Lil Dagover;Darsteller;3;39;4;0.406829;0.439249;1825.442106;0.345821;37
109;Eugen Klöpfer;Darsteller;3;39;4;0.383625;0.418765;2280.091688;0.255712;38
110;Konstantin Tschet;Kamera;3;40;4;0.389174;0.420963;767.352314;0.24279;35
111;Ernst Hasselbach;Drehbuch;3;40;4;0.412055;0.443845;1216.18409;0.348905;36
112;Franz Seitz Sr.;Regie/Drehbuch;3;37;4;0.359948;0.384293;255.358892;0.103513;22
113;Leni Marenbach;Darsteller;3;35;4;0.418465;0.44964;1375.374318;0.427828;35
114;Magda Schneider;Darsteller;3;31;4;0.385397;0.416367;1524.746666;0.168169;30
115;La Jana;Darsteller;3;53;4;0.382569;0.414069;1157.491107;0.278404;34
116;Käthe von Nagy;Darsteller;3;38;4;0.379609;0.408973;626.460343;0.209884;26
117;Leo Leux;Musik;3;44;4;0.390084;0.421363;707.893917;0.269065;31
118;Fritz Stapenhorst;Schnitt;3;36;4;0.387907;0.416867;530.031643;0.24238;30
120;Günther Rittau;Kamera;3;33;4;0.392655;0.423861;2460.342841;0.248772;33
121;Herbert Maisch;Regie;3;40;4;0.389356;0.423961;1889.935979;0.315123;40
122;Herbert Frohberg;Bauten;3;38;4;0.400384;0.433653;3822.996361;0.257942;36
123;Gustav Diessl;Darsteller;3;46;4;417;0.451739;2257.22063;0.383491;42
124;Gustav Fröhlich;Darsteller;3;40;4;0.398091;0.432154;1891.203461;0.304581;38
125;Herbert B. Fredersdorf;Schnitt/Regie;3;39;4;0.394699;0.426159;467.92431;0.321221;32
126;Gustav Waldau;Darsteller;3;37;3;0.406433;0.43725;2268.044587;0.277204;35
127;Helmuth Schönnenbeck;Schnitt;3;45;4;0.430785;0.464329;1310.172879;0.536965;43
128;Helga Marold;Darsteller;3;36;4;0.374159;0.403377;1998.351202;0.186461;30
129;Hannes Stelzer;Darsteller;3;42;4;0.394513;0.427858;1950.772725;0.289543;39
130;Franz Vogel;Produzent;3;45;4;0.393025;0.426958;1361.544758;0.30165;37
131;Heinz Salfner;Darsteller;3;38;4;0.397521;0.431755;3554.190104;0.287382;37
132;Heinrich Weidemann;Bauten;3;45;4;0.391366;0.423761;1019.133785;0.278749;35
133;Hans Brausewetter;Darsteller;3;38;3;0.407227;0.439249;2032.625845;0.31455;38
134;Hans Ebert;Musik;3;40;4;0.390999;0.423961;880.637255;0.294049;36
874;Heinz Rühmann;Darsteller/Regie;5;67;4;0.428571;0.467326;4541.963949;0.536577;56
138;Hans Hinrich;Regie;3;41;3;0.419095;0.45044;1197.147035;0.375488;37
139;Herbert Selpin;Regie/Drehbuch;3;43;4;0.375338;0.403277;368.70591;0.253769;27
140;Gottlieb Madl;Schnitt;3;38;4;0.400384;0.432254;480.793592;0.318578;31
141;Gottfried Ritter;Schnitt;3;37;4;0.380996;0.408973;523.833807;0.165757;28
142;Giuseppe Becce;Musik;3;48;4;0.402899;0.435352;1870.497572;0.269177;37
143;Frauke Lauterbach;Darsteller;3;40;4;0.395636;0.429257;2246.488619;0.226721;38
144;Fred Andreas;Drehbuch;3;41;4;0.391182;0.420464;503.274112;0.309056;30
145;Karl Hasselmann;Kamera;3;39;4;0.397521;0.428757;2168.064131;0.302584;35
146;Karin Hardt;Darsteller;3;33;4;0.393768;0.425959;1827.501639;0.204826;32
147;Hans Zesch-Ballot;Darsteller;3;42;4;0.405051;0.439648;904.021619;0.435422;41
148;Friedrich Kayßler;Darsteller;3;40;4;0.406829;0.439648;1933.856098;0.308439;38
149;Fritz Arno Wagner;Kamera;3;37;4;0.385754;0.416966;5097.618417;0.231913;36
150;Juan Mostazo Morales;Musik;3;45;4;0.360415;0.391287;813.845527;0.241525;32
152;Johannes Riemann;Darsteller;3;38;4;0.398281;0.430156;728.108405;0.328496;32
153;Johannes Meyer;Regie;3;39;3;0.425293;0.455835;882.627287;0.418334;36
154;Joe Stöckel;Regie;3;18;4;0.356258;0.378297;943.656834;0.066209;18
155;Jean Feyte;Schnitt;3;52;4;0.376694;0.406575;755.119342;0.236156;30
156;Ida Wüst;Darsteller;3;40;4;0.407028;0.440847;2671.969365;0.31663;40
157;Hilde von Stolz;Darsteller;3;36;4;0.387727;0.417266;833.675282;0.21301;31
158;Hilde Sessak;Darsteller;3;31;4;0.387727;0.418165;1762.596335;0.194407;30
159;Hermann Asmus;Bauten;3;41;3;0.397901;0.430056;1605.072884;0.292418;39
160;Maria Andergast;Darsteller;3;40;4;0.406631;0.439349;2240.36688;0.342689;38
161;Hans Sohnle;Bauten;3;46;4;0.411852;0.445843;1250.500768;0.41127;41
162;Max Knaake;Bauten;3;42;4;0.375507;0.408573;3494.471969;0.149057;38
163;Willy Schiller;Bauten;3;40;4;0.385576;0.416567;1711.310836;0.221698;35
164;Alice Ludwig;Schnitt;3;37;4;0.406433;0.438349;1568.203656;0.293052;36
165;Rolf Moebius;Darsteller;3;38;4;0.409024;0.441946;2115.485517;0.307691;38
166;Alois Melichar;Musik;3;40;4;0.389174;0.422162;1860.912705;0.220255;38
167;Thea von Harbou;Drehbuch;3;37;4;0.387546;0.418066;1705.287272;0.178985;29
169;Robert Dorsay;Darsteller;3;45;4;0.41328;0.447442;2101.745866;0.329342;42
170;André Burgère;Darsteller;3;52;4;0.376694;0.406575;755.119342;0.236156;30
171;Will Dohm;Darsteller;3;38;4;0.398091;0.432154;1853.305219;0.320462;38
172;Bruno Lutz;Bauten;3;39;4;0.382218;0.413569;2453.825689;0.181247;36
173;Eduard Hoesch;Kamera;3;32;4;0.363399;0.390687;5926.584584;0.111013;25
174;Edgar S. Ziesemer;Kamera;3;38;4;0.396765;0.428457;3391.162982;0.22151;36
888;Erich Waschneck;Regie/Produzent;4;50;5;0.377034;0.404856;170.97026;0.177092;22
176;Theo Mackeben;Musik;3;42;4;0.414513;0.447842;2416.557425;0.318129;39
177;Werner Eisbrenner;Musik;3;40;5;0.393025;0.426239;622.665026;0.26197;33
178;Walter von Bonhorst;Schnitt;3;40;4;0.402315;0.433753;895.536504;0.331127;35
179;Eberhard Frowein;Drehbuch;3;43;4;0.416375;0.44944;1121.913329;0.416215;39
180;René Métain;Schnitt;3;39;4;0.392286;0.425959;2578.751367;0.186956;36
181;Viktor Staal;Darsteller;3;38;4;0.393954;0.426859;1785.036098;0.258249;37
182;Peter Francke;Drehbuch;3;37;4;0.407426;0.439149;1448.317934;0.351113;37
183;Viktor Tourjansky;Regie;3;38;4;0.410837;0.442346;843.34777;0.398191;35
184;Peter Paul Brauer;Regie;3;36;4;0.387907;0.416867;530.031643;0.24238;30
185;Walter Röhrig;Bauten;3;37;4;0.380996;0.408973;523.833807;0.165757;28
186;Ralph Arthur Roberts;Darsteller;3;43;4;0.414513;0.448341;1666.230199;0.360045;41
187;Walter Riml;Kamera;3;43;4;0.400384;0.433054;1491.103599;0.260987;38
188;Walter Kollo;Musik;3;43;4;0.41104;0.444944;2044.199145;0.332761;41
189;Walter Janssen;Darsteller;3;34;4;0.389538;0.421663;1514.434219;0.265543;33
190;Walter Haag;Bauten;3;42;4;0.394699;0.42476;426.441148;0.332652;30
191;Paul Henckels;Darsteller;3;26;4;0.369681;0.395883;1345.595367;0.118406;24
192;Paul Markwitz;Bauten;3;42;4;0.398091;0.430855;1601.221141;0.296039;39
193;Carl Raddatz;Darsteller;3;37;4;0.419095;0.451139;2443.574647;0.309648;37
194;Wolf Neumeister;Drehbuch;3;41;4;0.397711;0.432354;1822.129167;0.308773;39
195;Sabine Peters;Darsteller;3;40;4;0.405445;0.439648;1498.675746;0.438935;39
882;Florián Rey;Drehbuch/Regie;2;28;4;0.337379;0.357714;0;0.148874;14
197;Erich Ponto;Darsteller;3;37;4;0.41596;0.446643;799.186152;0.366542;33
198;Erich Kettelhut;Bauten;3;40;4;0.389174;0.420963;767.352314;0.24279;35
199;Carl Günther;Darsteller;3;42;4;0.399234;0.431954;866.403498;0.307688;37
200;Wolfgang Liebeneiner;Regie;3;43;4;0.409426;0.442246;755.231353;0.422932;38
201;Alberto Giacalone;Produzent;3;43;4;0.396011;0.430655;1561.860169;0.255689;39
202;Rudolf Platte;Darsteller;3;32;3;0.399043;0.428058;1186.050349;0.264588;31
203;Carl Drews;Kamera;3;37;4;0.399234;0.430056;486.628789;0.326276;31
204;Alexander Engel;Darsteller;3;36;4;0.380648;0.411571;2745.30062;0.221367;35
205;Nunzio Malasomma;Regie;3;39;4;0.404462;0.435452;388.887166;0.379955;30
206;Alexander Golling;Darsteller;3;44;4;0.41369;0.448042;1425.35888;0.411905;41
207;Carl Otto Bartning;Schnitt;3;42;4;0.387366;0.418265;1348.138562;0.233104;36
208;Camilla Horn;Darsteller;3;43;4;0.413896;0.446942;1040.51076;0.460852;39
209;Otto Erdmann;Bauten;3;46;4;0.411852;0.445843;1250.500768;0.41127;41
210;Otto Hunte;Bauten;3;35;4;0.394699;0.426659;2630.018673;0.228385;34
211;Willy Winterstein;Kamera;3;39;4;0.406037;0.439349;2159.322761;0.2976;38
212;Carl Ludwig Kirmse;Bauten;3;35;4;0.399234;0.429956;683.311359;0.282457;31
213;Alfred Greven;Produzent;3;44;4;0.413076;0.448441;1425.878506;0.472417;43
214;Elsa Wagner;Darsteller;3;40;4;0.401154;0.434353;1044.252733;0.313917;37
215;Carl Kuhlmann;Darsteller;3;38;4;0.385397;0.418365;1019.584899;0.267056;35
216;Otto Ernst Lubitz;Drehbuch;3;40;4;0.378919;0.408673;499.78239;0.176835;27
218;Hilde Hildebrand;Darsteller;2;25;4;0.386648;0.41277;217.941561;0.252573;24
219;Stefan Eiben;Kamera;2;21;4;0.371162;0.397382;439.411468;0.126237;20
220;Suzet Maïs;Darsteller;2;26;4;0.35324;0.381095;1370.271584;0.124598;25
221;Viviane Romance;Darsteller;2;27;4;0.355499;0.382794;596.823667;0.132524;25
222;Hilde Krahl;Darsteller;2;24;4;0.393582;0.421363;1316.821695;0.180097;23
223;Hildegard Grebner;Schnitt;2;30;4;0.375338;0.402578;899.536067;0.198973;27
224;Hermann Braun;Darsteller;2;23;4;0.373991;0.399081;858.846101;0.196759;23
225;Hermann Warm;Bauten;2;28;4;0.349539;0.372702;53.298213;0.101159;20
226;Hertha Feiler;Darsteller;2;23;4;0.373823;0.40018;762.693718;0.180003;23
227;Walter Forster;Drehbuch;2;25;4;0.382744;0.410472;554.529797;0.160759;24
228;Volker von Collande;Darsteller;2;29;4;0.402704;0.432554;371.937009;0.367168;29
229;Wilhelm Bendow;Darsteller;2;16;4;0.354291;0.376599;237.497737;0.080701;16
230;Walter Franck;Darsteller;2;28;4;0.393025;0.421863;393.606692;0.238936;26
232;Hans Sommer;Musik;2;28;4;0.377376;0.405875;515.575932;0.251448;28
234;Hans Stüwe;Darsteller;2;36;4;0.368537;0.392586;3.927474;0.187607;18
235;Wolfgang Wehrum;Schnitt;2;28;4;0.397143;0.425759;1019.208946;0.248938;27
236;Hans-Otto Borgmann;Musik;2;28;4;0.349539;0.372702;53.298213;0.101159;20
237;Hansi Knoteck;Darsteller;2;27;4;0.365469;0.391687;1114.141784;0.114704;26
238;Harald Braun;Drehbuch;2;29;4;0.391366;0.418365;135.27142;0.293168;23
239;Harald G. Petersson;Drehbuch;2;25;4;0.380301;0.406075;122.669345;0.241579;21
240;Wolfgang Becker;Schnitt;2;27;4;0.379436;0.407874;417.419605;0.228647;25
241;Harry Frank;Darsteller;2;36;4;0.346778;0.368505;0;0.14608;16
242;Wolf Albach-Retty;Darsteller;2;22;4;0.35871;0.383693;650.842092;0.096885;22
244;Willy Zeyn jun.;Schnitt;2;36;4;0.368537;0.392586;3.927474;0.187607;18
245;Hedwig Bleibtreu;Darsteller;2;25;4;0.358401;0.384592;652.218685;0.158946;23
246;Herbert A. E. Böhme;Darsteller;2;26;4;0.362766;0.389788;651.601093;0.145871;24
247;Heinrich Beisenherz;Bauten;2;27;4;0.384509;0.41197;681.498315;0.204053;26
248;Heinrich George;Darsteller;2;24;4;0.390815;0.418565;448.837196;0.222888;23
249;Willy Schaeffers;Darsteller;2;19;4;0.370996;0.395883;386.781062;0.138305;18
250;Heinrich Spoerl;Drehbuch;2;24;4;0.392102;0.418565;554.624591;0.19656;24
251;Heinz Pauck;Drehbuch;2;26;4;0.359948;0.384293;255.358892;0.103513;22
252;Willy Richartz;Musik;2;26;4;0.359948;0.384293;255.358892;0.103513;22
253;Heinz Schorlemmer;Darsteller;2;25;4;0.385219;0.41307;431.635933;0.232938;23
254;Albert Florath;Darsteller;2;20;4;0.383801;0.409273;214.724489;0.214153;20
255;Walter Zerlett-Olfenius;Drehbuch;2;26;4;375;0.402778;1212.573135;0.160671;25
256;Heli Finkenzeller;Darsteller;2;27;4;0.382569;0.411871;467.38036;0.254692;27
257;Hellmuth Bergmann;Darsteller;2;27;4;0.390999;0.417866;361.221007;0.261852;24
258;Walter Wischniewsky;Schnitt;2;27;4;0.373321;0.40028;386.395761;0.194597;25
259;Walter Werner;Darsteller;2;28;4;0.395448;0.424061;502.51518;0.285537;27
260;Ilse Werner;Darsteller;2;25;4;0.376184;0.402178;798.145692;0.184107;25
261;Rudi Godden;Darsteller;2;25;4;0.362924;0.391087;437.710861;0.206588;25
262;Inge Landgut;Darsteller;2;14;4;0.331742;0.354017;286.69557;0.09173;14
263;Ingeborg von Kusserow;Darsteller;2;25;4;0.369353;0.394085;166.506286;0.165967;23
264;Paul Bildt;Darsteller;2;26;4;0.391182;0.419265;433.350942;0.240569;24
265;Lena Neumann;Schnitt;2;30;4;0.375338;0.403277;368.70591;0.253769;27
266;Paul Dahlke;Darsteller;2;24;4;0.385754;0.41277;774.199517;0.200561;24
267;L. A. C. Müller;Drehbuch;2;28;4;0.387546;0.414069;394.082789;0.219882;25
268;Paul Hartmann;Darsteller;2;27;4;0.371492;0.398381;599.913867;0.193975;26
269;Kurt Schröder;Musik;2;26;4;0.38117;0.409173;675.224178;0.216267;26
270;Kurt Heuser;Drehbuch;2;27;4;0.398852;0.427458;433.779488;0.350384;27
271;Kurt Herlth;Bauten;2;27;4;0.393396;0.420663;625.355557;0.214674;26
272;Kristina Söderbaum;Darsteller;2;28;4;0.349539;0.372702;53.298213;0.101159;20
274;Klaus von Rautenfeld;Kamera;2;30;4;0.384332;0.410971;222.48693;0.194914;25
